Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
14,"S Gantner, P Rennen, T Rothe, C Hühne…","Core winding: force-flow oriented fibre reinforcement in additive manufacturing with concrete",2022,"… Conference on Concrete …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-06116-5_58","https://scholar.google.com/scholar?cites=8815780612446371154&as_sdt=2005&sciodt=2007&hl=en",92,"2026-01-26 18:10:31","","10.1007/978-3-031-06116-5_58","",,,,,,14,3.50,3,5,4,"… , structural analysis, and parametric path planning for robot and milling machine. Whereas the … Lastly, the robot path is generated by adding a routine for staple insertion to each vertex. …","","https://scholar.google.com/scholar?q=related:Uj2kTsLxV3oJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
1,"I Mai, L Brohmann, N Freund, S Gantner, H Kloft…","Large Particle 3D Concrete Printing—A Green and Viable Solution. Materials 2021, 14, 6125",2021,"","researchgate.net","https://www.researchgate.net/profile/Norman-Hack/publication/355244373_Large_Particle_3D_Concrete_Printing-A_Green_and_Viable_Solution/links/6169961f039ba2684443a35a/Large-Particle-3D-Concrete-Printing-A-Green-and-Viable-Solution.pdf","https://scholar.google.com/scholar?cites=4468474898363260549&as_sdt=2005&sciodt=2007&hl=en",93,"2026-01-26 18:10:31","PDF","","",,,,,,1,0.20,0,6,5,"… Due to the adopted path planning, in which the robot moves beyond the edge of the formwork, visible imprints of the formwork are created on the edges of the object (Figure 16a). The …","https://www.researchgate.net/profile/Norman-Hack/publication/355244373_Large_Particle_3D_Concrete_Printing-A_Green_and_Viable_Solution/links/6169961f039ba2684443a35a/Large-Particle-3D-Concrete-Printing-A-Green-and-Viable-Solution.pdf","https://scholar.google.com/scholar?q=related:hR6xvD42Az4J:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
86,"I Muñoz, J Alonso-Madrid, M Menéndez-Muñiz…","Life cycle assessment of integrated additive–subtractive concrete 3D printing",2021,"… International Journal of …","Springer","https://link.springer.com/article/10.1007/s00170-020-06487-0","https://scholar.google.com/scholar?cites=11803451993347077659&as_sdt=2005&sciodt=2007&hl=en",94,"2026-01-26 18:10:31","HTML","10.1007/s00170-020-06487-0","",,,,,,86,17.20,22,4,5,"… From a geographical point of view, each module was assumed to be produced in the country where it was developed, namely, Germany for the cable robot and subtractive robot and …","https://link.springer.com/article/10.1007/s00170-020-06487-0","https://scholar.google.com/scholar?q=related:GzbU8gxJzqMJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
7,"Y Xiao, Y Shen, N Hack…","A structure-and fabrication-informed strategy for the design of lattice structures with Injection 3D Concrete Printing",2022,"Proceedings of IASS …","ingentaconnect.com","https://www.ingentaconnect.com/content/iass/piass/2022/00002022/00000008/art00024","https://scholar.google.com/scholar?cites=10535670972456227308&as_sdt=2005&sciodt=2007&hl=en",95,"2026-01-26 18:10:31","","","",,,,,,7,1.75,2,4,4,"… Concerning the geometrical aspects, more printing experiments will be carried out to tackle the fabrication constraints such as the distance between edges with the robot path planning. …","https://www.arc.ed.tum.de/fileadmin/w00cgv/sd/05_Publikationen/PDF/2022-A_structure-and_fabrication-informed_strategy_for_the_design_of_lattice_structures_with_Injection_3D_Concrete_Printing.pdf","https://scholar.google.com/scholar?q=related:7NGl1-04NpIJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
204,"L Wang, G Ma, T Liu, R Buswell, Z Li","Interlayer reinforcement of 3D printed concrete by the in-process deposition of U-nails",2021,"Cement and Concrete Research","Elsevier","https://www.sciencedirect.com/science/article/pii/S0008884621001848","https://scholar.google.com/scholar?cites=8506473041974499351&as_sdt=2005&sciodt=2007&hl=en",96,"2026-01-26 18:10:31","HTML","","",,,,,,204,40.80,41,5,5,"3D concrete printing has tremendous potential for construction manufacturing; however, weak interface bonding between adjacent layers remains a well-known issue that affects the …","https://www.sciencedirect.com/science/article/pii/S0008884621001848","https://scholar.google.com/scholar?q=related:F5hTlikQDXYJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
19,"F Gong, X Cheng, Q Wang, Y Chen, Z You, Y Liu","A review on the application of 3D printing technology in pavement maintenance",2023,"Sustainability","mdpi.com","https://www.mdpi.com/2071-1050/15/7/6237","https://scholar.google.com/scholar?cites=14624429500931497226&as_sdt=2005&sciodt=2007&hl=en",97,"2026-01-26 18:10:31","HTML","","",,,,,,19,6.33,3,6,3,"… path planning of material extrusion have been researched in depth. In the realm of construction engineering, 3D concrete printing … Then, the movement of the robot arm is controlled to …","https://www.mdpi.com/2071-1050/15/7/6237","https://scholar.google.com/scholar?q=related:Ct3DxSVp9MoJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
56,"R Buswell, P Kinnell, J Xu, N Hack, H Kloft…","Inspection methods for 3D concrete printing",2020,"… conference on concrete …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-49916-7_78","https://scholar.google.com/scholar?cites=4717756853774526289&as_sdt=2005&sciodt=2007&hl=en",98,"2026-01-26 18:10:31","","10.1007/978-3-030-49916-7_78","",,,,,,56,9.33,9,6,6,"… Positioning of the nozzle was via an ABB industrial robot and material was supplied via a … for optimized path planning and automated adjustment of the production parameters. …","https://repository.lboro.ac.uk/articles/conference_contribution/Inspection_methods_for_3D_concrete_printing/12233735/1/files/22495163.pdf","https://scholar.google.com/scholar?q=related:USfl3dzWeEEJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
264,"K Zhang, P Chermprayong, F Xiao, D Tzoumanikas…","Aerial additive manufacturing with multiple autonomous robots",2022,"Nature","nature.com","https://www.nature.com/articles/s41586-022-04988-4","https://scholar.google.com/scholar?cites=12203497770903692740&as_sdt=2005&sciodt=2007&hl=en",99,"2026-01-26 18:10:31","HTML","","",,,,,,264,66.00,53,5,4,"… multi-robot three-dimensional (3D) printing and path-planning framework that enables robot … The multi-robot manufacturing framework allows for autonomous three-dimensional printing …","https://www.nature.com/articles/s41586-022-04988-4","https://scholar.google.com/scholar?q=related:xGX805CIW6kJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
57,"TS Tamir, G Xiong, Z Shen, J Leng, Q Fang, Y Yang…","3D printing in materials manufacturing industry: A realm of Industry 4.0",2023,"Heliyon","cell.com","https://www.cell.com/heliyon/fulltext/S2405-8440(23)06897-4","https://scholar.google.com/scholar?cites=1877860145541162009&as_sdt=2005&sciodt=2007&hl=en",100,"2026-01-26 18:10:31","HTML","","",,,,,,57,19.00,8,7,3,"… with the general AM process flow, followed by the definitions and the working principles of various AM technologies and the possible AM configurations, such as traditional and robot-…","https://www.cell.com/heliyon/fulltext/S2405-8440(23)06897-4","https://scholar.google.com/scholar?q=related:GSTYYNp_DxoJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
102,"JH Lim, Y Weng, QC Pham","3D printing of curved concrete surfaces using Adaptable Membrane Formwork",2020,"Construction and Building Materials","Elsevier","https://www.sciencedirect.com/science/article/pii/S0950061819325176","https://scholar.google.com/scholar?cites=121216168792845816&as_sdt=2005&sciodt=2007&hl=en",101,"2026-01-26 18:10:31","HTML","","",,,,,,102,17.00,34,3,6,"… We will demonstrate 3D concrete printing of the full curved … The robot is mounted on a mobile platform, which could … Our path planning system will solve for feasible and reasonable …","https://www.sciencedirect.com/science/article/pii/S0950061819325176","https://scholar.google.com/scholar?q=related:-G3umXalrgEJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
26,"G Bai, J Guan, L Wang, Z Li, G Ma","Bending performance of 3D printed ultra high-performance concrete composite beams",2024,"Additive Manufacturing","Elsevier","https://www.sciencedirect.com/science/article/pii/S2214860424003440","https://scholar.google.com/scholar?cites=7355131242731040803&as_sdt=2005&sciodt=2007&hl=en",102,"2026-01-26 18:10:31","HTML","","",,,,,,26,13.00,5,5,2,"The integrated optimization of materials, processes, and structural performance is the development trend for 3D concrete printing. Composite beam reinforced by 3D printed ultra high-…","https://www.sciencedirect.com/science/article/pii/S2214860424003440","https://scholar.google.com/scholar?q=related:I3BcZ-WsEmYJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
0,"H Liu, Y Zhang, R Lin, D Li, Y Li","A Novel Mobile 3D Printing Robot Incorporating a Planar Five-bar Mechanism",2023,"2023 IEEE International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10354878/","",103,"2026-01-26 18:10:31","","","",,,,,,0,0.00,0,5,3,"… for mobile 3D concrete printing. In this paper, a novel mobile 3D printing robot combined … is combined with a planar five-bar mechanism, which is utilized for path planning of the end-…","https://scholar.google.com/scholar?output=instlink&q=info:bqtfl7k8yEkJ:scholar.google.com/&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026&scillfp=13294094012023771498&oi=lle","https://scholar.google.com/scholar?q=related:bqtfl7k8yEkJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
1,"Z Xin, G Zhu, YC Hsueh, D Luo","Novel additive lamination manufacturing system for rapid fabrication of large-scale reinforced structural members",2024,"Rapid Prototyping Journal","emerald.com","https://www.emerald.com/insight/content/doi/10.1108/rpj-01-2024-0020/full/html","https://scholar.google.com/scholar?cites=10578192680810939422&as_sdt=2005&sciodt=2007&hl=en",104,"2026-01-26 18:10:31","","10.1108/rpj-01-2024-0020","",,,,,,1,0.50,0,4,2,"… the essential control parameters for path planning in ALM and … into robotic moving command through robot correlated package, for … However, when compared to 3D concrete printing that …","https://www.emerald.com/rpj/article/30/10/2161/1229769","https://scholar.google.com/scholar?q=related:HoRfkTJKzZIJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
234,"H Kloft, HW Krauss, N Hack, E Herrmann…","Influence of process parameters on the interlayer bond strength of concrete elements additive manufactured by Shotcrete 3D Printing (SC3DP)",2020,"Cement and concrete …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0008884619317053","https://scholar.google.com/scholar?cites=9747608006924332652&as_sdt=2005&sciodt=2007&hl=en",105,"2026-01-26 18:10:31","HTML","","",,,,,,234,39.00,47,5,6,"… 3D Printing (SC3DP) is a novel robot-guided AM technology developed at Technische Universität Braunschweig in the environment of the Digital Building Fabrication Laboratory (DBFL)…","https://www.sciencedirect.com/science/article/pii/S0008884619317053","https://scholar.google.com/scholar?q=related:bG56VtZ1RocJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
27,"M David, N Freund, K Dröder, D Lowke","The effects of nozzle diameter and length on the resulting strand properties for shotcrete 3D printing",2023,"Materials and Structures","Springer","https://link.springer.com/article/10.1617/s11527-023-02246-1","https://scholar.google.com/scholar?cites=17474270806462201319&as_sdt=2005&sciodt=2007&hl=en",106,"2026-01-26 18:10:31","HTML","10.1617/s11527-023-02246-1","",,,,,,27,9.00,7,4,3,"… concrete and air volume flow, as well as path planning parameters such as nozzle-to-strand-… After printing, the laser scanner is mounted to the robot to scan the surface of all specimens. …","https://link.springer.com/article/10.1617/s11527-023-02246-1","https://scholar.google.com/scholar?q=related:530oQLcUgfIJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
22,"O Ahi, Ö Ertunç, ZB Bundur, Ö Bebek","Automated flow rate control of extrusion for 3D concrete printing incorporating rheological parameters",2024,"Automation in Construction","Elsevier","https://www.sciencedirect.com/science/article/pii/S0926580524000554","https://scholar.google.com/scholar?cites=5532045628177548392&as_sdt=2005&sciodt=2007&hl=en",107,"2026-01-26 18:10:31","HTML","","",,,,,,22,11.00,6,4,2,"The use of inline quality assessment technologies is of great importance in meeting the consistent extrusion requirements of 3D concrete printing (3DCP) applications. This paper …","https://www.sciencedirect.com/science/article/pii/S0926580524000554","https://scholar.google.com/scholar?q=related:aITGVDDGxUwJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
3,"O Odugu, F Ghafari, E Shourangiz, MT Khan…","Building Information Model (BIM) and robotic systems integration for construction: A comprehensive workflow analysis and future perspectives",2024,"… Conference on Human …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-60615-1_18","https://scholar.google.com/scholar?cites=10531155054668624888&as_sdt=2005&sciodt=2007&hl=en",108,"2026-01-26 18:10:31","","10.1007/978-3-031-60615-1_18","",,,,,,3,1.50,1,5,2,"… robot operation. It includes discussions on the leaders in BIM-… of BIM with robotic path planning, showcasing a range of … between BIM and 3D concrete printing to refine control codes (…","https://par.nsf.gov/servlets/purl/10545987","https://scholar.google.com/scholar?q=related:-DMVzLktJpIJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
26,"H Chen, D Zhang, P Chen, N Li, A Perrot","A review of the extruder system design for large-scale extrusion-based 3D concrete printing",2023,"Materials","mdpi.com","https://www.mdpi.com/1996-1944/16/7/2661","https://scholar.google.com/scholar?cites=14422402512689368650&as_sdt=2005&sciodt=2007&hl=en",109,"2026-01-26 18:10:31","HTML","","",,,,,,26,8.67,5,5,3,"… Such an approach requires complex robotic path planning as well as collision … base robot, which deposits the first ten layers of concrete filaments to create a foundation; (2) the grip robot…","https://www.mdpi.com/1996-1944/16/7/2661","https://scholar.google.com/scholar?q=related:Sg6NEKyqJsgJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
6,"A Baghdadi, R Doerrie, H Kloft","New calculation approach for selecting and orienting the reinforcing material for robotic concrete manufacturing",2020,"Proceedings of IASS Annual …","ingentaconnect.com","https://www.ingentaconnect.com/content/iass/piass/2020/00002020/00000003/art00010","https://scholar.google.com/scholar?cites=9849512920950919387&as_sdt=2005&sciodt=2007&hl=en",110,"2026-01-26 18:10:31","","","",,,,,,6,1.00,2,3,6,"… The installed combination of multi-axis robot-arms makes it … path planning. The integration of carbon fibre reinforcement or other textile reinforcement materials requires path planning …","","https://scholar.google.com/scholar?q=related:21DmD9F_sIgJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
6,"K Mawas, M Maboudi, M Gerke","Filament extraction in 3d printing of shotcrete walls from terrestrial laser scanner data",2023,"… Archives of the …","isprs-archives.copernicus.org","https://isprs-archives.copernicus.org/articles/XLVIII-1-W2-2023/307/2023/isprs-archives-XLVIII-1-W2-2023-307-2023.html","https://scholar.google.com/scholar?cites=998014550080858960&as_sdt=2005&sciodt=2007&hl=en",111,"2026-01-26 18:10:31","","","",,,,,,6,2.00,2,3,3,"… adaptability in different path planning scenarios. In our specific case of path planning, which … , and Construction (AEC) sector, 3D concrete printing has emerged as a promising and …","https://isprs-archives.copernicus.org/articles/XLVIII-1-W2-2023/307/2023/isprs-archives-XLVIII-1-W2-2023-307-2023.pdf","https://scholar.google.com/scholar?q=related:UKs9EvKo2Q0J:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
1,"A Aslaminezhad, A Hidding, H Bier, G Calabrese","In-Situ vs. Prefab 3D Printing Considerations for CO2-free Pop-up Architecture",2024,"Spool","researchportal.hw.ac.uk","https://researchportal.hw.ac.uk/en/publications/in-situ-vs-prefab-3d-printing-considerations-for-co2-free-pop-up-","https://scholar.google.com/scholar?cites=14997742259313017995&as_sdt=2005&sciodt=2007&hl=en",112,"2026-01-26 18:10:31","","","",,,,,,1,0.50,0,4,2,"… -site, monolithic 3D concrete printing that provides high mechanical … production, such as robot sensitivity to environmental changes … Additionally, robotic path planning tools optimize this …","https://researchportal.hw.ac.uk/files/141354541/SPOOL-11_01_2024_ASLAMINEZHAD.pdf","https://scholar.google.com/scholar?q=related:i4Q3lx-vItAJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
0,"K Mawas, M Maboudi, P Achanccaray…","Deep Filament Extraction for 3D Concrete Printing",2025,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2512.00091","",113,"2026-01-26 18:10:31","","","",,,,,,0,0.00,0,4,1,"… Nevertheless, the process of aligning the data with the robot … in extrusion-based 3D concrete printing, the nozzle height at … nozzle height specified by the path planning process. In quality …","https://arxiv.org/pdf/2512.00091","https://scholar.google.com/scholar?q=related:5wdzVUfThGgJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
13,"N Freund, D Lowke","Interlayer reinforcement in shotcrete-3D-printing: the effect of accelerator dosage on the resulting bond behavior of integrated reinforcement bars",2022,"Open Conference Proceedings","tib-op.org","https://www.tib-op.org/ojs/index.php/ocp/article/view/72","https://scholar.google.com/scholar?cites=7641045140116931705&as_sdt=2005&sciodt=2007&hl=en",114,"2026-01-26 18:10:31","","","",,,,,,13,3.25,7,2,4,"… In combination with an adaptive path planning, it is therefore possible to manufacture force-… Mesh reinforcing method for 3D Concrete Printing. Automation in Construction 2020, 109. …","https://www.tib-op.org/ojs/index.php/ocp/article/download/72/258","https://scholar.google.com/scholar?q=related:eQRlKRJyCmoJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
6,"Y Dong, B Hu","Optimized control method for fused deposition 3D printing slice contour path based on improved hopfield neural network",2023,"Applied Artificial Intelligence","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/08839514.2023.2219946","https://scholar.google.com/scholar?cites=6582302548005452094&as_sdt=2005&sciodt=2007&hl=en",115,"2026-01-26 18:10:31","","10.1080/08839514.2023.2219946","",,,,,,6,2.00,3,2,3,"… At present, there is little research on path planning in 3D … solve two key problems in 3D concrete printing. They used graph … kinematics of robot manipulator for 3D concrete printing. IEEE …","https://www.tandfonline.com/doi/pdf/10.1080/08839514.2023.2219946","https://scholar.google.com/scholar?q=related:PnkD-koJWVsJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
176,"I Dressler, N Freund, D Lowke","The effect of accelerator dosage on fresh concrete properties and on interlayer strength in shotcrete 3D printing",2020,"Materials","mdpi.com","https://www.mdpi.com/1996-1944/13/2/374","https://scholar.google.com/scholar?cites=4437528516656684415&as_sdt=2005&sciodt=2007&hl=en",116,"2026-01-26 18:10:31","HTML","","",,,,,,176,29.33,59,3,6,"… CNC-based and robot-controlled 3D printing processes in … Although the progress in 3D concrete printing has developed … 2 min should be envisaged for path planning in order to avoid a …","https://www.mdpi.com/1996-1944/13/2/374","https://scholar.google.com/scholar?q=related:f938w6xElT0J:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
33,"R Dörrie, V Laghi, L Arrè, G Kienbaum, N Babovic…","Combined additive manufacturing techniques for adaptive coastline protection structures",2022,"Buildings","mdpi.com","https://www.mdpi.com/2075-5309/12/11/1806?utm_campaign=releaseissue_buildingsutm_medium=emailutm_source=releaseissueutm_term=doilink91","https://scholar.google.com/scholar?cites=15829732426310526679&as_sdt=2005&sciodt=2007&hl=en",117,"2026-01-26 18:10:31","HTML","","",,,,,,33,8.25,6,6,4,"… Current research into 3D concrete printing (3DCP) aspires to solve … path planning was horizontally planned according to the complex geometry of the wall as a basis. Second, the robot …","https://www.mdpi.com/2075-5309/12/11/1806?utm_campaign=releaseissue_buildingsutm_medium=emailutm_source=releaseissueutm_term=doilink91","https://scholar.google.com/scholar?q=related:16a4r8WBrtsJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
0,"X Mu, X Zhang, G He, KM Liew","Toward Low-Carbon 3D Concrete Printing through Circular Construction and Waste Valorization",2026,"Journal of Building Engineering","Elsevier","https://www.sciencedirect.com/science/article/pii/S2352710226001294","",118,"2026-01-26 18:10:31","HTML","","",,,,,,0,0.00,0,4,1,"The construction industry’s intensive resource consumption and significant carbon footprint underscore the urgent need for transformative technologies to achieve global sustainability …","https://www.sciencedirect.com/science/article/pii/S2352710226001294","https://scholar.google.com/scholar?q=related:Otm8mCjizwkJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
0,"T Neef, S Engel, S Müller, M Claßen…","Automated Fabrication of Single-Curved Carbon Textile-Reinforced Concrete Shells Using Extrusion-Based Printing",2025,"Developments in the Built …","Elsevier","https://www.sciencedirect.com/science/article/pii/S2666165925001218","",119,"2026-01-26 18:10:31","HTML","","",,,,,,0,0.00,0,5,1,"Concrete shells offer a more sustainable alternative to simple plates due to their efficient use of concrete in compression. When reinforced with a lightweight, corrosion-resistant material …","https://www.sciencedirect.com/science/article/pii/S2666165925001218","https://scholar.google.com/scholar?q=related:uYKIsz4XC1AJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
3,"Y Xiao, N Hack, H Kloft","Digital Structural Design and Shotcrete 3D Printing Strategies for Lightweight Reinforced Concrete Beam-Grid Structures",2022,"Proceedings of the 6th Fib International …","researchgate.net","https://www.researchgate.net/profile/Yinan-Xiao-2/publication/364936162_DIGITAL_STRUCTURAL_DESIGN_AND_SHOTCRETE_3D_PRINTING_STRATEGIES_FOR_LIGHTWEIGHT_REINFORCED_CONCRETE_BEAM-GRID_STRUCTURES/links/635f92c28d4484154a4ebcf4/DIGITAL-STRUCTURAL-DESIGN-AND-SHOTCRETE-3D-PRINTING-STRATEGIES-FOR-LIGHTWEIGHT-REINFORCED-CONCRETE-BEAM-GRID-STRUCTURES.pdf","https://scholar.google.com/scholar?cites=1904128528851901704&as_sdt=2005&sciodt=2007&hl=en",120,"2026-01-26 18:10:31","PDF","","",,,,,,3,0.75,1,3,4,"… , namely a nineaxis Stäubli TX 200 robot and a six-axis Omag … rebars compared to conventional 3D concrete printing [13]. … of the robot arm are called at the joints in the path-planning. …","https://www.researchgate.net/profile/Yinan-Xiao-2/publication/364936162_DIGITAL_STRUCTURAL_DESIGN_AND_SHOTCRETE_3D_PRINTING_STRATEGIES_FOR_LIGHTWEIGHT_REINFORCED_CONCRETE_BEAM-GRID_STRUCTURES/links/635f92c28d4484154a4ebcf4/DIGITAL-STRUCTURAL-DESIGN-AND-SHOTCRETE-3D-PRINTING-STRATEGIES-FOR-LIGHTWEIGHT-REINFORCED-CONCRETE-BEAM-GRID-STRUCTURES.pdf","https://scholar.google.com/scholar?q=related:CJ3n-M7SbBoJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
4,"R Dörrie, H Kloft, B Sawicki, N Freund…","Automated Reinforcement Integration in Shotcrete 3D Printing Through Green State Milling",2024,"… Conference on Concrete …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-70031-6_37","https://scholar.google.com/scholar?cites=16584012844016103396&as_sdt=2005&sciodt=2007&hl=en",121,"2026-01-26 18:10:31","","10.1007/978-3-031-70031-6_37","",,,,,,4,2.00,1,5,2,"… and a 6-axis robot, both mounted to an … path planning for cover concrete application. As the core SC3DP part was the same for all samples, it can be thus assumed that the path planning …","https://www.researchgate.net/profile/Harald-Kloft/publication/383616040_Automated_Reinforcement_Integration_in_Shotcrete_3D_Printing_Through_Green_State_Milling/links/68f104cc02d6215259bc419a/Automated-Reinforcement-Integration-in-Shotcrete-3D-Printing-Through-Green-State-Milling.pdf","https://scholar.google.com/scholar?q=related:5G8Y1tA_JuYJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
6,"N Hack, C Jantzen, L Brohmann, M Gerke…","A closed-loop workflow for quality inspection and integrated post-processing of 3D-printed concrete elements",2022,"… Conference on Concrete …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-06116-5_54","https://scholar.google.com/scholar?cites=8713003293926493365&as_sdt=2005&sciodt=2007&hl=en",122,"2026-01-26 18:10:31","","10.1007/978-3-031-06116-5_54","",,,,,,6,1.50,1,5,4,"… one is equipped with a 6-axis industrial robot capable of a payload of 120 kg. Subtractive … further path planning. (b) 3D scanner in stand-by position within the tool holder at the DBFL. …","https://www.researchgate.net/profile/Karam-Mawas/publication/361531763_A_Closed-Loop_Workflow_for_Quality_Inspection_and_Integrated_Post-processing_of_3D-Printed_Concrete_Elements/links/68b5b7cb7984e374acecd22f/A-Closed-Loop-Workflow-for-Quality-Inspection-and-Integrated-Post-processing-of-3D-Printed-Concrete-Elements.pdf","https://scholar.google.com/scholar?q=related:tQxMFVXO6ngJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
21,"R Doerrie, N Freund, E Herrmann, A Baghdadi…","Automated force-flow-oriented reinforcement integration for Shotcrete 3D Printing",2023,"Automation in …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0926580523003357","https://scholar.google.com/scholar?cites=15095839678147792231&as_sdt=2005&sciodt=2007&hl=en",123,"2026-01-26 18:10:31","HTML","","",,,,,,21,7.00,4,5,3,"The construction industry faces various challenges, eg reducing its carbon footprint and the extensive use of materials. Therefore, Computational Design and Additive Manufacturing …","https://www.sciencedirect.com/science/article/pii/S0926580523003357","https://scholar.google.com/scholar?q=related:Zw0_wjQyf9EJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
