Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"H Kloft, M Maboudi, M Gerke, P Massin, G Grasser…",Inspection Methods for 3D Concrete Printing,2020,,researchgate.net,https://www.researchgate.net/profile/Mehdi-Maboudi-2/publication/342759483_Inspection_Methods_for_3D_Concrete_Printing/links/5f4971f592851c6cfdf5b2c4/Inspection-Methods-for-3D-Concrete-Printing.pdf,,36,2026-01-26 17:59,PDF,,,,,,,,0,0,0,6,6,… can be achieved through material and process control. Geometrical measurement is a critical … of sophisticated techniques such as artificial intelligence to make precise predictions about …,https://www.researchgate.net/profile/Mehdi-Maboudi-2/publication/342759483_Inspection_Methods_for_3D_Concrete_Printing/links/5f4971f592851c6cfdf5b2c4/Inspection-Methods-for-3D-Concrete-Printing.pdf,https://scholar.google.com/scholar?q=related:sU6AkmkVtuMJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
2,"G Nain, U Samal",Concurrence of artificial intelligence and additive manufacturing: a bibliometric analysis,2025,Total Quality Management &Business …,Taylor &Francis,https://www.tandfonline.com/doi/abs/10.1080/14783363.2025.2551681,https://scholar.google.com/scholar?cites=13097749595338523512&as_sdt=2005&sciodt=2007&hl=en,37,2026-01-26 17:59,,10.1080/14783363.2025.2551681,,,,,,,2,2,1,2,1,"… design and performance for 3D-concrete printing, wherein the … anomaly detection in 3D concrete printing processes. They … ‘defects’ and ‘process control’ suggests that future research …",https://www.tandfonline.com/doi/pdf/10.1080/14783363.2025.2551681,https://scholar.google.com/scholar?q=related:eEMrs9yNxLUJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
0,"S Yamakawa, K Vazquez-Santiago…",Concrete Spray 3D Printing Simulator for Nozzle Trajectory Planning,2025,IEEE Robotics and …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/11181067/,,38,2026-01-26 17:59,,,,,,,,,0,0,0,3,1,"… Most recently, Lachmayer et al. proposed a process control to adjust the volumetric flow rate to … based 3d concrete printing (s-3dcp),” Automation in Construction, vol. 124, 2021. [10] X. …",https://ieeexplore.ieee.org/iel8/7083369/7339444/11181067.pdf,https://scholar.google.com/scholar?q=related:Ph5IKt-wtHwJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
0,JF Unger,Bayesian model updating for predictive digital twins under model form uncertainty,2025,,opus4.kobv.de,https://opus4.kobv.de/opus4-bam/frontdoor/index/index/docId/62748,,39,2026-01-26 17:59,,,,,,,,,0,0,0,1,1,"… For innovative approaches such as 3D concrete printing, … option for a real-time process control or a quality assessment in … For innovative approaches such as 3D concrete printing, these …",,https://scholar.google.com/scholar?q=related:wnO0EYXcviUJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
0,"A Zolfagharian, L Jin, Q Ge, WH Liao…",Roadmap on Artificial Intelligence?Augmented Additive Manufacturing,2026,Advanced Intelligent …,Wiley Online Library,https://advanced.onlinelibrary.wiley.com/doi/abs/10.1002/aisy.202500484,,40,2026-01-26 17:59,,10.1002/aisy.202500484,,,,,,,0,0,0,5,1,"… enhanced by artificial intelligence (AI),[9] facilitating more intelligent slicing algorithms, generative design, instantaneous fault detection, adaptive printing process control, and efficient …",https://advanced.onlinelibrary.wiley.com/doi/pdf/10.1002/aisy.202500484,https://scholar.google.com/scholar?q=related:qPWMhXgrxlsJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
4,R Wolfs,The status quo of 3D concrete printing: are we there yet?,2023,RILEM Technical Letters,letters.rilem.net,https://letters.rilem.net/index.php/rilem/article/view/197,https://scholar.google.com/scholar?cites=3206954313196389424&as_sdt=2005&sciodt=2007&hl=en,41,2026-01-26 17:59,,,,,,,,,4,1.33,4,1,3,"… or characterization, while topics such as process control, reinforcement strategies, or (… In this light, there can be a role for data-driven (eg, artificial intelligence based) approaches …",https://letters.rilem.net/index.php/rilem/article/download/197/199,https://scholar.google.com/scholar?q=related:MET66PRjgSwJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
83,"J Su, WL Ng, J An, WY Yeong, CK Chua…",Achieving sustainability by additive manufacturing: a state-of-the-art review and perspectives,2024,Virtual and Physical …,Taylor &Francis,https://www.tandfonline.com/doi/abs/10.1080/17452759.2024.2438899,https://scholar.google.com/scholar?cites=12450003817742424284&as_sdt=2005&sciodt=2007&hl=en,42,2026-01-26 17:59,,10.1080/17452759.2024.2438899,,,,,,,83,41.5,14,6,2,"… Future perspectives include the integration of artificial intelligence for in-process control and sustainable material development, along with regulatory and circular economy frameworks …",https://www.tandfonline.com/doi/pdf/10.1080/17452759.2024.2438899,https://scholar.google.com/scholar?q=related:3FjLYIJMx6wJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
0,B Sadeghi,Selecting Industry 4.0 Technologies for Construction Activities Using Clustering Analysis and Text Mining,2024,,search.proquest.com,https://search.proquest.com/openview/5627606793ad78ff9feff24ce6bba1e2/1?pq-origsite=gscholar&cbl=18750&diss=y,,43,2026-01-26 17:59,HTML,,,,,,,,0,0,0,1,2,"… Industry 4.0 technologies such as Artificial Intelligence (AI), robotics, and the Internet of Things (IoT), have the potential to radically transform the construction … 3D concrete printing NLP …",https://search.proquest.com/openview/5627606793ad78ff9feff24ce6bba1e2/1?pq-origsite=gscholar&cbl=18750&diss=y,https://scholar.google.com/scholar?q=related:v6hsxw7lgMUJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
0,"M Poll?k, M Ko?i?ko, J Dobr?nsky",Integrating Monitoring Solutions in 3D Printing Process for Enhanced Optimization,2025,"Design, Simulation, Manufacturing …",Springer,https://link.springer.com/chapter/10.1007/978-3-031-95211-1_18,,44,2026-01-26 17:59,,10.1007/978-3-031-95211-1_18,,,,,,,0,0,0,3,1,… Process control software allows … artificial intelligence (AI) is currently a rapidly developing technology trend. Images captured by the camera are processed using artificial intelligence …,,https://scholar.google.com/scholar?q=related:eY0DvqHTxBYJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
0,"Z Ke, Z Li, Z Chen, Y Xu, P Lin, C Li",Technological Advancements and Challenges of Robotic Arm-Based 3D Printing for Hydraulic Tunnel Lining,2025,International Conference on …,Springer,https://link.springer.com/chapter/10.1007/978-3-031-96732-0_40,,45,2026-01-26 17:59,,10.1007/978-3-031-96732-0_40,,,,,,,0,0,0,6,1,"… The integration of advanced algorithms, artificial intelligence (AI), and Internet of Things (IoT) is proposed as a pathway to address these barriers, enabling real-time adaptation to …",,https://scholar.google.com/scholar?q=related:2yEh937bVngJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
26,"S Pessoa, AS Guimar?es",The 3D printing challenge in buildings,2020,E3S Web of Conferences,e3s-conferences.org,https://www.e3s-conferences.org/articles/e3sconf/abs/2020/32/e3sconf_nsb2020_19005/e3sconf_nsb2020_19005.html,https://scholar.google.com/scholar?cites=4881453551287776057&as_sdt=2005&sciodt=2007&hl=en,46,2026-01-26 17:59,,,,,,,,,26,4.33,13,2,6,"… Another digital tool being adapted to the construction sector is Artificial Intelligence (AI), which refers to the machines’ ability to undertake tasks as if they had human intellectual skills, …",https://www.e3s-conferences.org/articles/e3sconf/pdf/2020/32/e3sconf_nsb2020_19005.pdf,https://scholar.google.com/scholar?q=related:ObMTUCRovkMJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
29,"K Heywood, P Nicholas",Sustainability and 3D concrete printing: identifying a need for a more holistic approach to assessing environmental impacts,2023,Architectural Intelligence,Springer,https://link.springer.com/article/10.1007/s44223-023-00030-3,https://scholar.google.com/scholar?cites=15024380458874905200&as_sdt=2005&sciodt=2007&hl=en,47,2026-01-26 17:59,HTML,10.1007/s44223-023-00030-3,,,,,,,29,9.67,15,2,3,"… This paper aims to identify the current status of research in 3D concrete printing (3DCP), locate the sustainability considerations relevant to these trajectories, and to identify a gap in …",https://link.springer.com/article/10.1007/s44223-023-00030-3,https://scholar.google.com/scholar?q=related:cCKPvWxSgdAJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
0,"YC Kim, TS Han",Buildability Analysis in 3d Concrete Printing Using Computer Vision and Automated Data Generation,,Available at SSRN 5205960,papers.ssrn.com,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5205960,,48,2026-01-26 17:59,,,,,,,,,0,0,0,2,,"… , and improves design flexibility through improved process control. A wide 22 range of functional … that has been consistently highlighted in artificial intelligence studies. By recognizing 73 …",https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=5205960,https://scholar.google.com/scholar?q=related:PdecPduRiUsJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
13,"X Yang, O Lakhal, A Belarouci…",Adaptive deposit compensation of construction materials in a 3D printing process,2022,2022 IEEE/ASME …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9863300/,https://scholar.google.com/scholar?cites=7832966046079329095&as_sdt=2005&sciodt=2007&hl=en,49,2026-01-26 17:59,,,,,,,,,13,3.25,3,4,4,"… Recently, with the bloom of Artificial Intelligence (AI) and significant increase in computer … and layer shape prediction during 3d-concrete-printing using the particle finite element …",https://ieeexplore.ieee.org/iel7/9863218/9863240/09863300.pdf,https://scholar.google.com/scholar?q=related:RyNBOh5JtGwJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
34,"H Kloft, C Gehlen, K D?rfler, N Hack…",TRR 277: Additive manufacturing in construction,2021,Civil Engineering …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1002/CEND.202100026,https://scholar.google.com/scholar?cites=10613374266947822784&as_sdt=2005&sciodt=2007&hl=en,50,2026-01-26 17:59,,10.1002/CEND.202100026,,,,,,,34,6.8,7,5,5,"… filled with material, in 3D concrete printing, the material is only … manufacturing strategies by means of online process control. … of artificial intelligence technologies or similar technologies. …",https://onlinelibrary.wiley.com/doi/pdf/10.1002/cend.202100026,https://scholar.google.com/scholar?q=related:wGSy6alHSpMJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
0,"BN Mach, DTK Chi, HC Nguyen, TTN Quynh…",Explainable bidirectional autoencoder framework for intelligent 3D printing parameter design under multi-objective constraints,2026,Production …,Springer,https://link.springer.com/article/10.1007/s11740-025-01409-z,,51,2026-01-26 17:59,HTML,10.1007/s11740-025-01409-z,,,,,,,0,0,0,5,1,"3D printing parameter selection has traditionally relied on expert knowledge and trial-and-error simulations to meet target consumption criteria such as printing time, material length, and …",https://link.springer.com/article/10.1007/s11740-025-01409-z,https://scholar.google.com/scholar?q=related:i5dzXsUAV1AJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
79,"AO Bankole, ZS Nwokediegwu…",Emerging cementitious composites for 3D printed interiors and exteriors: A materials innovation review,2020,Journal of Frontiers in …,researchgate.net,https://www.researchgate.net/profile/Sidney-Okiye/publication/394754970_Emerging_Cementitious_Composites_for_3D_Printed_Interiors_and_Exteriors_A_Materials_Innovation_Review/links/68ab78ce1bee4d42a2428f53/Emerging-Cementitious-Composites-for-3D-Printed-Interiors-and-Exteriors-A-Materials-Innovation-Review.pdf,https://scholar.google.com/scholar?cites=6384772531997624434&as_sdt=2005&sciodt=2007&hl=en,52,2026-01-26 17:59,PDF,,,,,,,,79,13.17,26,3,6,… The integration of machine learning algorithms and artificial intelligence further advances … One key lesson learned is the critical importance of material consistency and process control. …,https://www.researchgate.net/profile/Sidney-Okiye/publication/394754970_Emerging_Cementitious_Composites_for_3D_Printed_Interiors_and_Exteriors_A_Materials_Innovation_Review/links/68ab78ce1bee4d42a2428f53/Emerging-Cementitious-Composites-for-3D-Printed-Interiors-and-Exteriors-A-Materials-Innovation-Review.pdf,https://scholar.google.com/scholar?q=related:cshjNcpEm1gJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
4,"A Isiani, K Crittenden, L Weiss, O Odirachukwu…",In-situ monitoring and process control in material extrusion additive manufacturing: a comprehensive review,2025,Journal of Experimental …,mdpi.com,https://www.mdpi.com/2813-4648/3/3/21,https://scholar.google.com/scholar?cites=5968350341155513529&as_sdt=2005&sciodt=2007&hl=en,53,2026-01-26 17:59,HTML,,,,,,,,4,4,1,5,1,"… In-situ monitoring and advanced process control systems … , and their integration with process control strategies, such as … -situ monitoring and process control in advancing the reliability …",https://www.mdpi.com/2813-4648/3/3/21,https://scholar.google.com/scholar?q=related:ueSnewPX01IJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
1,"JA Kim, HW Kim, YS Cho",Additive Manufacturing of Bead-Chain-Shaped Scaffolds with AI-Based Process Optimization,2025,Polymers,mdpi.com,https://www.mdpi.com/2073-4360/17/22/2973,https://scholar.google.com/scholar?cites=12135696817595307325&as_sdt=2005&sciodt=2007&hl=en,54,2026-01-26 17:59,HTML,,,,,,,,1,1,0,3,1,"… enhance fabrication efficiency, we developed an artificial intelligence (AI)-based process … have employed artificial intelligence (AI) to improve design optimization, process control, and …",https://www.mdpi.com/2073-4360/17/22/2973,https://scholar.google.com/scholar?q=related:PVWbOvWnaqgJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
28,"H Fan, C Liu, S Bian, C Ma, J Huang…",New era towards autonomous additive manufacturing: a review of recent trends and future perspectives,2025,… Journal of Extreme …,iopscience.iop.org,https://iopscience.iop.org/article/10.1088/2631-7990/ada8e4/meta,https://scholar.google.com/scholar?cites=384741292269133270&as_sdt=2005&sciodt=2007&hl=en,55,2026-01-26 17:59,,10.1088/2631-7990/ada8e4,,,,,,,28,28,5,6,1,"… Industry 4.0 principles, primarily driven by the integration of artificial intelligence (AI) and … , including extrusion-based processes such as FDM and 3D concrete printing, as well as metal …",https://iopscience.iop.org/article/10.1088/2631-7990/ada8e4/pdf,https://scholar.google.com/scholar?q=related:1l0guCrgVgUJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
0,M Alnaggar,"Large Format Additive Manufacturing with Cementitious and Geo Materials. General Considerations, Drivers, and Context",2026,Large Format Additive Manufacturing: Polymers …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1002/9783527844807.ch9,,56,2026-01-26 17:59,,10.1002/9783527844807.ch9,,,,,,,0,0,0,1,1,"… artificial intelligence (AI) and machine learning approaches. In the intermediate stage where human operation is still required, process control … In short, the process control software is …",,https://scholar.google.com/scholar?q=related:Bev9W0H5YQ4J:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
3,"E Armin, S Ebrahimian, M Sanjari, P Saidi…",Defect detection in 3D printing: A review of image processing and machine vision techniques,2025,… International Journal of …,Springer,https://link.springer.com/article/10.1007/s00170-025-16382-1,https://scholar.google.com/scholar?cites=2369631370456069321&as_sdt=2005&sciodt=2007&hl=en,57,2026-01-26 17:59,HTML,10.1007/s00170-025-16382-1,,,,,,,3,3,1,5,1,"… Significant advancements in sensor technology, artificial intelligence, … time intensive and unsuitable for real-time process control. … detection algorithm for 3D concrete printing, using RGB …",https://link.springer.com/article/10.1007/s00170-025-16382-1,https://scholar.google.com/scholar?q=related:yfSnNC2f4iAJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
17,"S Nazarian, JP Duarte, SG Bil?n, A Memari…","Additive manufacturing of architectural structures: An interplay between materials, systems, and design",2020,… and Automation in …,Springer,https://link.springer.com/chapter/10.1007/978-3-030-35533-3_15,https://scholar.google.com/scholar?cites=13998110133081768674&as_sdt=2005&sciodt=2007&hl=en,58,2026-01-26 17:59,,10.1007/978-3-030-35533-3_15,,,,,,,17,2.83,3,5,6,"… and the process, using artificial intelligence (AI) and building … in autonomous 3D concrete printing construction process (… system to allow for better process control with fewer manual …",,https://scholar.google.com/scholar?q=related:4oIiOQBHQ8IJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
20,"V Raja, S Nimbkar, JA Moses, SV Ramachandran Nair…","Modeling and Simulation of 3D Food Printing Systems?Scope, Advances, and Challenges",2023,Foods,mdpi.com,https://www.mdpi.com/2304-8158/12/18/3412,https://scholar.google.com/scholar?cites=12447354095668028512&as_sdt=2005&sciodt=2007&hl=en,59,2026-01-26 17:59,HTML,,,,,,,,20,6.67,4,5,3,"… machine learning OR deep learning OR fuzzy OR artificial intelligence” for data-driven modeling, … These models can be used in process control systems as well as in evaluating complex …",https://www.mdpi.com/2304-8158/12/18/3412,https://scholar.google.com/scholar?q=related:YOTL4ZnivawJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
0,"C LI, F PETZOLD",TOWARDS INFORMED DESIGN DECISION SUPPORT OF ADDITIVE MANUFACTURING IN CONSTRUCTION,,,,,,60,2026-01-26 17:59,CITATION,,,,,,,,0,0,0,2,,,,https://scholar.google.com/scholar?q=related:S7GlhcHDj3YJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
3,"A Lopes de Aquino Brasil, A Carmo Pena Martinez","A systematic review of robotic additive manufacturing applications in architecture, engineering, and construction",2025,Buildings,mdpi.com,https://www.mdpi.com/2075-5309/15/18/3336,https://scholar.google.com/scholar?cites=8186469850939514383&as_sdt=2005&sciodt=2007&hl=en,61,2026-01-26 17:59,HTML,,,,,,,,3,3,2,2,1,"… such as Building Information Modeling (BIM), artificial intelligence (AI), cloud computing, Big … publication and geographic scope to process control, hardware and software configurations…",https://www.mdpi.com/2075-5309/15/18/3336,https://scholar.google.com/scholar?q=related:D96xpfQunHEJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
10,"S Ercan Jenny, D Mitterberger, E Lloret-Fritschi…",Robotic on-site adaptive thin-layer printing: Challenges and workflow for design and fabrication of bespoke cementitious plasterwork at full architectural scale,2023,"Architecture, Structures …",Springer,https://link.springer.com/article/10.1007/s44150-022-00062-9,https://scholar.google.com/scholar?cites=983396869866506084&as_sdt=2005&sciodt=2007&hl=en,62,2026-01-26 17:59,HTML,10.1007/s44150-022-00062-9,,,,,,,10,3.33,3,4,3,"… , process control … 3D Concrete Printing (S-3DCP) research at NTU [23] starts to investigate the effect of process parameters on material distribution in a spray-based 3D concrete printing …",https://link.springer.com/article/10.1007/s44150-022-00062-9,https://scholar.google.com/scholar?q=related:ZMefLT66pQ0J:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
5,"A Fakhr Ghasemi, J Pinto Duarte",A Systematic Review of Innovative Advances in Multi-Material Additive Manufacturing: Implications for Architecture and Construction,2025,Materials,mdpi.com,https://www.mdpi.com/1996-1944/18/8/1820,https://scholar.google.com/scholar?cites=6197224336433802684&as_sdt=2005&sciodt=2007&hl=en,63,2026-01-26 17:59,HTML,,,,,,,,5,5,3,2,1,"… methods: Papers presenting approaches that can be adapted to construction-scale material extrusion processes, such as those discussing machine learning or artificial intelligence …",https://www.mdpi.com/1996-1944/18/8/1820,https://scholar.google.com/scholar?q=related:vO2KHrP2AFYJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
9,"E Aktepe, U Erg?n",Machine learning approaches for FDM-based 3D printing: a literature review,2025,Applied Sciences,researchgate.net,https://www.researchgate.net/profile/Elif-Aktepe/publication/395446406_Machine_Learning_Approaches_for_FDM-Based_3D_Printing_A_Literature_Review/links/68c42397f3032e2b4be07adf/Machine-Learning-Approaches-for-FDM-Based-3D-Printing-A-Literature-Review.pdf,https://scholar.google.com/scholar?cites=10111743860566472037&as_sdt=2005&sciodt=2007&hl=en,64,2026-01-26 17:59,PDF,,,,,,,,9,9,5,2,1,"… quality and optimizing material usage in 3D concrete printing. They stated that ecological … -based microfabrication increasingly rely on ML for process control and defect detection, where …",https://www.researchgate.net/profile/Elif-Aktepe/publication/395446406_Machine_Learning_Approaches_for_FDM-Based_3D_Printing_A_Literature_Review/links/68c42397f3032e2b4be07adf/Machine-Learning-Approaches-for-FDM-Based-3D-Printing-A-Literature-Review.pdf,https://scholar.google.com/scholar?q=related:ZTXNhHchVIwJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
0,"M Rudziewicz, M Maroszek, M Hebda",Comparison of Porosity and Thermal Conductivity of Concrete and Alkali-Activated Hybrid Binders in 3D-Printed Fiber-Reinforced Foamed Composites,2025,Materials,mdpi.com,https://www.mdpi.com/1996-1944/18/19/4498,,65,2026-01-26 17:59,HTML,,,,,,,,0,0,0,3,1,"… In contrast, cementitious composites showed greater dimensional stability and easier process control, indicating practical advantages for large-scale on-site applications. The results …",https://www.mdpi.com/1996-1944/18/19/4498,https://scholar.google.com/scholar?q=related:sA5Bv2LljPEJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
0,"J Teixeira, M Jesus, E Ribeiro, B Rangel…",Large Format Additive Manufacturing with Cement and Clay Applications,2026,Large Format …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1002/9783527844807.ch10,,66,2026-01-26 17:59,,10.1002/9783527844807.ch10,,,,,,,0,0,0,5,1,… 3D concrete printing companies have explored the technology’s potential for manufacturing unique urban furniture pieces. The 3D concrete printing … tive manufacturing process control. …,,https://scholar.google.com/scholar?q=related:-YIuRlhC_vQJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
7,"A Bhowmik, R Kumar, R MK, Y Karun Kumar, P Samal…",Predictive modeling of the mechanical behavior of 3D-printed polylactic acid/wood composite: Comparison of GEP and ANN methods,2025,AIP Advances,pubs.aip.org,https://pubs.aip.org/aip/adv/article/15/4/045221/3344021,https://scholar.google.com/scholar?cites=9479733505211259718&as_sdt=2005&sciodt=2007&hl=en,67,2026-01-26 17:59,HTML,,,,,,,,7,7,1,6,1,"… The first stage in developing an accurate artificial intelligence model is selecting the most … , could enhance predictive accuracy and optimize process control in 3D-printed composites. …",https://pubs.aip.org/aip/adv/article/15/4/045221/3344021,https://scholar.google.com/scholar?q=related:Rlt8r2XHjoMJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
0,"A Dini?, CM Rosca, M T?nase, A Stancu…",Exploring the Synergy of Machine Learning Integration in 3D Printing and Additive Manufacturing,2025,IEEE …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/11251177/,,68,2026-01-26 17:59,,,,,,,,,0,0,0,5,1,"… turing modification by artificial intelligence, machine learning, … Zhang, ‘‘A review of in-situ monitoring and process control … , ‘‘Real-time precision in 3D concrete printing: Controlling layer …",https://ieeexplore.ieee.org/iel8/6287639/10820123/11251177.pdf,https://scholar.google.com/scholar?q=related:s6KWT5XBxD8J:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
35,"A Equbal, A Equbal, ZA Khan…",Machine learning in additive manufacturing: A comprehensive insight.,2025,… Journal of Lightweight …,search.ebscohost.com,https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=25897225&AN=184731191&h=ONHKX%2Bcdt9AYtSHJP4Xh3ioAtdBcTgZnZlUpYZztuQ7kqhgnzjdR2BPuy%2BWZYVporCxwQ1DQCfPw9lkVvGBDYg%3D%3D&crl=c,https://scholar.google.com/scholar?cites=7124780808311700536&as_sdt=2005&sciodt=2007&hl=en,69,2026-01-26 17:59,,,,,,,,,35,35,9,4,1,"… ML relies on artificial intelligence and enables the development of computer programs that … It also enables real-time process control and defect detection, improving the quality and …",,https://scholar.google.com/scholar?q=related:OHzwfWVO4GIJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
6,"H Zhang, L Cui, PH Lee, Y Kim, SK Moon…",Data-Driven autonomous printing process optimization and real-time abnormality identification in aerosol jet-deposited droplet morphology,2024,Virtual and Physical …,Taylor &Francis,https://www.tandfonline.com/doi/abs/10.1080/17452759.2024.2429530,https://scholar.google.com/scholar?cites=3499128315314537207&as_sdt=2005&sciodt=2007&hl=en,70,2026-01-26 17:59,,10.1080/17452759.2024.2429530,,,,,,,6,3,1,6,2,"… Recently, data-driven based artificial intelligence algorithms have … process control in IJP. Sun et al.[Citation51] and Yao et al.… correlations helps enhance process control, thus ensuring …",https://www.tandfonline.com/doi/pdf/10.1080/17452759.2024.2429530,https://scholar.google.com/scholar?q=related:94LV4almjzAJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
